Transaction ID,Region,Segment,Product Category,Product,Sales,Quantity,Discount,Profit,Transaction Date
4a1932f0-2277-4872-aa87-64aed494aef8,South,Enterprise,Technology,Headphones,30353.07,11,0.5,2597.23,2026-05-15
bb9a10fc-9c15-4bcb-bc3c-8c790d92e499,West,Enterprise,Technology,Smartphone,27090.19,12,0.29,4214.29,2026-05-15
5d300f83-b7e5-4c16-a416-187f5bd7b367,South,Small Business,Technology,Camera,24112.18,17,0.16,4472.74,2026-05-15
f1004ee3-0171-49c9-aea7-bd695e95fb86,North,Corporate,Clothing,Shirt,22272.45,11,0.33,3011.46,2026-05-15
8c4a0173-8e4f-46ae-ac89-be53cb50d531,East,Corporate,Office Supplies,Envelopes,12845.03,2,0.04,2427.21,2026-05-15
1be78230-c59d-4c6f-833d-11c74039b744,West,Consumer,Technology,Laptop,20151.34,12,0.1,4518.52,2026-05-15
b788c5ac-3b75-4162-8efc-a10f3113bd6c,East,Small Business,Office Supplies,Paper,49135.76,19,0.25,6283.99,2026-05-15
d4e7b891-42e3-4370-9604-7bd0b310031c,South,Freelancer,Office Supplies,Binders,46712.68,19,0.09,8364.97,2026-05-15
a32751e7-495c-484c-bdd6-6d717f0fa683,West,Corporate,Furniture,Chair,27561.11,4,0.24,4317.91,2026-05-15
4cad68cc-ffab-4732-a138-e1cd2728007f,South,Corporate,Office Supplies,Pens,10541.22,4,0.53,1011.67,2026-05-15
3398c196-fd83-4759-8e7f-c3fcbd4869f0,South,Small Business,Technology,Tablet,26594.88,14,0.07,6077.33,2026-05-15
0a496485-d0e8-435b-8674-37f571beae4a,East,Consumer,Technology,Headphones,2818.41,14,0.07,631.85,2026-05-15
88bf288e-95f3-49dc-ad4c-8dc3e6b80765,North,Small Business,Technology,Monitor,1632.66,14,0.32,277.83,2026-05-15
2cae339e-4ab6-4afc-b644-4fab736519ae,South,Consumer,Office Supplies,Pens,13304.6,2,0.08,1985.27,2026-05-15
7528d82b-17f6-418c-b47b-a799c04dc26a,North,Freelancer,Technology,Laptop,12121.8,4,0.1,2608.63,2026-05-15
35dcf9cb-2d26-44a1-a90b-6a58641fa836,North,Consumer,Technology,Laptop,10629.95,4,0.24,2325.89,2026-05-15
3e268445-9387-4950-ba85-262e11c5537b,West,Enterprise,Furniture,Chair,15264.48,4,0.02,1765.25,2026-05-15
f93a16b0-e95d-4d4e-9427-e3dd1f4c7c3b,East,Small Business,Furniture,Chair,33742.98,11,0.24,4903.78,2026-05-15
e2fa50ba-5139-415a-84d2-c44a8810f330,South,Corporate,Furniture,Chair,2517.7,2,0.23,229.64,2026-05-15
c78f155c-17ef-4a8f-b419-fcb980a4c971,North,Corporate,Office Supplies,Envelopes,24861.23,13,0.32,4018.17,2026-05-15
cf1f7c6b-69f2-4a63-b2e7-e93bae3246c1,West,Consumer,Furniture,Filing Cabinet,21349.18,16,0.09,5224.4,2026-05-15
ba8c3e55-2732-43c0-9ba3-2f964239ec02,West,Small Business,Office Supplies,Labels,6472.18,9,0.04,1026.19,2026-05-15
6a1d832f-6742-46ba-9d50-fa29eecf9b5a,East,Freelancer,Technology,Smartwatch,19587.4,7,0.2,3449.45,2026-05-15
642ba9e6-91f7-411f-9f65-4765ce5e3d63,East,Enterprise,Office Supplies,Paper,38860.37,15,0.1,3670.36,2026-05-15
af5b74fc-947c-4a3f-9699-9213bac68a9d,East,Small Business,Technology,Laptop,21279.72,14,0.05,2955.37,2026-05-15
4b01d347-fb96-490c-abd5-73754eabd7d3,West,Freelancer,Office Supplies,Paper,40670.04,19,0.27,4751.1,2026-05-15
8189678b-2ad4-4e21-9ee5-228de4de6804,South,Corporate,Clothing,Shirt,28184.67,1,0.01,5524.01,2026-05-15
0e43bf08-b512-4401-a85b-329317653f35,West,Consumer,Clothing,Shirt,47548.25,12,0.01,8931.06,2026-05-15
a3d99c2e-ef51-451b-ba92-f8dae6803346,South,Consumer,Furniture,Desk,31495.01,15,0.34,4062.51,2026-05-15
cf5fcc8a-adea-4cfc-9e58-fcccfeb96893,West,Small Business,Furniture,Desk,13535.91,2,0.15,2172.6,2026-05-15
896d4d52-8c0c-4dc5-8ac1-59aa8da7999b,South,Small Business,Technology,Printer,20938.74,3,0.04,3777.52,2026-05-15
e26e5392-2477-4374-aa3b-c20e9a768f70,West,Consumer,Furniture,Sofa,46676.65,9,0.3,6761.35,2026-05-15
fc35e975-6858-407e-a408-145453d97d65,East,Small Business,Office Supplies,Paper,17947.57,18,0.33,2422.64,2026-05-15
2c67367e-6cd4-457f-a2cf-cc5a20d525d0,East,Enterprise,Technology,Router,27498.07,5,0.48,2957.5,2026-05-15
5b692952-f6d2-409d-9974-5e854e920ed6,North,Enterprise,Technology,Tablet,43668.36,18,0.03,10930.37,2026-05-15
0ee8ce51-1f14-4de3-8e1d-24b29fde88c4,South,Enterprise,Office Supplies,Paper,43700.27,12,0.04,5638.83,2026-05-15
